Pathways	Ontology - direct parents of entity	Ontology - pathway type
PWY66-429	Fatty-Acid-Biosyn-Initiation	Lipid-Biosynthesis
PWY-8058	2-Deoxy-D-Ribose-Degradation	Carbohydrates-Degradation
PWY-6048	Methylthiopropionate-Degradation	Noncarbon-Nutrients
PWY-7096	Antibiotic-Resistance	Antibiotic-Resistance
PWY-8493	Other-Amino-Acid-Biosynthesis	Amino-Acid-Biosynthesis
PWY-6812	Glycan-Pathways // Xyloglucan-Degradation	Glycan-Pathways // Polymer-Degradation // Carbohydrates-Degradation
PWY-3	Putrescine-Degradation	AMINE-DEG
BGALACT-PWY	LACTOSE-DEG	Carbohydrates-Degradation
MALTOSECAT-PWY	Sugars-And-Polysaccharides-Degradation	Carbohydrates-Degradation
PWY-4621-1	Arsenate-Detoxification	Arsenic-Detoxification
PWY-8347	Carbohydrates-Biosynthesis	Carbohydrates-Biosynthesis
PWY-7527	Methionine-Salvage // Super-Pathways	Amino-Acid-Biosynthesis // Super-Pathways
PWY-6711	Nucleic-Acid-Processing	Nucleic-Acid-Processing
PWY-6041	Sulfoaromatics-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-6675	Sulfur-Oxidation	Noncarbon-Nutrients
PWY-5921	Aminoacyl-tRNAs-Charging	Aminoacyl-tRNAs-Charging
PWY-7535	Metabolic-Regulators	Metabolic-Regulators
PWY-7373	Demethylmenaquinol-6-Biosynthesis // Super-Pathways	Cofactor-Biosynthesis // Super-Pathways
PWY-8249	Other-biosynthesis	Other-biosynthesis
PWY-8536	Demethylmenaquinol-6-Biosynthesis	Cofactor-Biosynthesis
PWY1F-FLAVSYN	FLAVONOID-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-7564	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6244	Bergamotene-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6332	ISOFLAVONOID-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-6654	Pantothenate-Biosynthesis	Cofactor-Biosynthesis
PWY-8192	O-Antigen-Biosynthesis	Carbohydrates-Biosynthesis // Cell-Structure-Biosynthesis // Glycan-Pathways
PWY1G01-4	CARBOXYLATES-DEG	CARBOXYLATES-DEG
PWY-5203	TRITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7716	Beta-Lactam-Antibiotics-BioSynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6697	Oxalate-Degradation	CARBOXYLATES-DEG
HCAMHPDEG-PWY	Phenolic-Compounds-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY1YI0-1	Arsenate-Detoxification	Arsenic-Detoxification
PWY-6391	Butanediol-Biosynthesis	Other-biosynthesis
PWY-6503	ALKALOIDS-SYN // Super-Pathways	SECONDARY-METABOLITE-BIOSYNTHESIS // Super-Pathways
PWY-7371	14-Dihydroxy-6-Naphthoate-Biosynthesis	Cofactor-Biosynthesis
PWY3O-355	Stearate-Biosynthesis	Lipid-Biosynthesis
PWY-8145	Cytochrome-C-Biogenesis // Protein-Modification	Cofactor-Biosynthesis // Tetrapyrrole-Biosynthesis // Protein-Modification
PWY-8555	Electron-Transfer // Iron-Oxidation	Energy-Metabolism // Noncarbon-Nutrients
PWY-8215	DHPS-Degradation	Noncarbon-Nutrients
PWY-6623	Salicylate-Glycosylation	Other-biosynthesis
PWY-5408	FATTY-ACID-DERIVATIVE-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
METHFORM-PWY	METHANOGENESIS	Energy-Metabolism
PWY-5076	LEUCINE-DEG	Amino-Acid-Degradation
PWY-4021	Betaine-Biosynthesis // MISCELLANEOUS-DEG	Metabolic-Regulators // Polyamine-Biosynthesis // Amino-Acid-Degradation
PWY-5174	C40-Carotenoids-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7093	CYANOGENIC-GLUCOSIDE-DEG	SECONDARY-METABOLITE-DEGRADATION
PWY-8487	Chloroaromatic-Compounds-Degradation	AROMATIC-COMPOUNDS-DEGRADATION // CHLORINATED-COMPOUNDS-DEG
PWY-8481	Beta-Lactam-Antibiotics-BioSynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7621	Autoinducer-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6094	Chlorocatechol-Degradation	AROMATIC-COMPOUNDS-DEGRADATION // CHLORINATED-COMPOUNDS-DEG
LEUSYN-PWY	LEUCINE-SYN	Amino-Acid-Biosynthesis
PWY-5119	FLAVONE-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-7170	Phycobilin-Biosynthesis	Tetrapyrrole-Biosynthesis
PWY-8415	Archaeal-Lipid-Biosynthesis	Lipid-Biosynthesis
PWY-6482	DiphthamideBiosynthesis	Amino-Acid-Biosynthesis
PWY0-1600	Protein-Modification	Protein-Modification
PWY-6064	FLAVONOL-SYN	AROMATIC-COMPOUNDS-BIOSYN
SULFUROX-PWY	CHEMOAUTOTROPHIC-ENERGY-METABOLISM // Sulfur-Oxidation	Energy-Metabolism // Noncarbon-Nutrients
SAM-PWY	S-adenosyl-L-methionine-Biosynthesis	Cofactor-Biosynthesis
PWY-8496	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-5784	Indole-3-Acetate-Inactivation	Inactivation
PWY185E-9	Lipopolysaccharide-Biosynthesis	Cell-Structure-Biosynthesis // Glycan-Pathways
PWY-7633	Glycosylation-Pathways // ISOFLAVONOID-SYN	Other-biosynthesis // AROMATIC-COMPOUNDS-BIOSYN
PWY-6294	SESQUITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-5414	Resin-Acids-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6995	SECONDARY-METABOLITE-DEGRADATION	SECONDARY-METABOLITE-DEGRADATION
PLPSAL-PWY	Vitamin-B6-Biosynthesis	Cofactor-Biosynthesis
PWY-5393	POLYKETIDE-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY490-4	ASPARAGINE-SYN // Aminoacyl-tRNAs-Charging	Amino-Acid-Biosynthesis // Aminoacyl-tRNAs-Charging
PWY-7321	Activation // Inactivation // Metabolic-Clusters	Metabolic-Clusters // Inactivation // Activation
PWY-6953	dTDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-6505	Super-Pathways // TRYPTOPHAN-DEG	Amino-Acid-Degradation // Super-Pathways
PWY-8512	Cell-Wall-Biosynthesis	Cell-Structure-Biosynthesis
PWY-6102	Chloroaromatic-Compounds-Degradation	AROMATIC-COMPOUNDS-DEGRADATION // CHLORINATED-COMPOUNDS-DEG
PWY-7642	Abscisic-Acid-Degradation	HORMONE-DEG // SECONDARY-METABOLITE-DEGRADATION
PWY-2901	CYTOKININ-BIOSYNTHESIS // Glycosylation-Pathways // Metabolic-Clusters	Metabolic-Clusters // Other-biosynthesis // HORMONE-SYN
PWY-8377	Acetate-Formation	Energy-Metabolism
PWY-6239	FLAVONE-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY0-1590	Electron-Transfer	Energy-Metabolism
PWY-5532	NUCLEO-DEG	NUCLEO-DEG
PWY-7769	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7666	Glycolipids-Biosynthesis	Lipid-Biosynthesis
HEME-BIOSYNTHESIS-II-1	Heme-b-Biosynthesis	Cofactor-Biosynthesis // Tetrapyrrole-Biosynthesis
PWY-7988	Siderophores-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6511	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7474	TRITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8478	SESQUITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8049	POLYKETIDE-SYN // Toxin-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6190	Dichlorotoluene-Degradation	AROMATIC-COMPOUNDS-DEGRADATION // CHLORINATED-COMPOUNDS-DEG
PWY-6068	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7930	Halogenated-Aromatics-Biosynthesis	AROMATIC-COMPOUNDS-BIOSYN
PWY-6032	Sterol-Biosynthesis	Lipid-Biosynthesis
PWY66-388	Sphingolipid-Recyc-Deg	Fatty-Acid-and-Lipid-Degradation
PWY66-381	Hormone-Biosynthesis	HORMONE-SYN
PWY-6404	Carbohydrates-Biosynthesis // Cell-Wall-Biosynthesis // Glycan-Pathways // Super-Pathways	Carbohydrates-Biosynthesis // Cell-Structure-Biosynthesis // Glycan-Pathways // Super-Pathways
PWY-7713	Tricothecene-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6223	Gentisate-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-5062	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways
PWY-5161	CHALCONE-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-4702	Phytate-Degradation	CYCLITOLS-DEG
PWY-5348	FLAVONOL-SYN // Glycosylation-Pathways	Other-biosynthesis // AROMATIC-COMPOUNDS-BIOSYN
PWY-8375	Benzene-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-8384	Vitamin-B6-Degradation	COFACTOR-DEGRADATION
PWY-7208	Pyrimidine-Nucleotide-Salvage // Super-Pathways	Nucleotide-Biosynthesis // Super-Pathways
PWY-8231	O-Antigen-Biosynthesis	Carbohydrates-Biosynthesis // Cell-Structure-Biosynthesis // Glycan-Pathways
PWY-8322	Protein-Glycosylation	Carbohydrates-Biosynthesis // Protein-Modification // Glycan-Pathways
PWY-5319	COUMARIN-SYN // PHENYLPROPANOID-DERIVATIVE-DEG	AROMATIC-COMPOUNDS-BIOSYN // AROMATIC-COMPOUNDS-DEGRADATION
PWY-6897	Super-Pathways // Thiamin-Salvage	Cofactor-Biosynthesis // Super-Pathways
PWY-8525	Branched-Fatty-Acids-Biosynthesis	Lipid-Biosynthesis
PWY-8404	GLYCOLYSIS-VARIANTS	Energy-Metabolism
PWY-3722	Betaine-Biosynthesis	Metabolic-Regulators // Polyamine-Biosynthesis
ASPARAGINE-DEG1-PWY-1	Glyco-Amino-Acids-Degradation // Super-Pathways	Amino-Acid-Degradation // Super-Pathways
PWY0-1544	AEROBIC-RESPIRATION // Electron-Transfer	Energy-Metabolism
PWY-5294	Sulfide-Oxidation // Super-Pathways	Noncarbon-Nutrients // Super-Pathways
PWY-7719	CMP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-8505	Other-biosynthesis	Other-biosynthesis
PWY-7084	ANAEROBIC-RESPIRATION // Ammonia-oxidation // Denitrification // Super-Pathways	Energy-Metabolism // Noncarbon-Nutrients // Super-Pathways
PWY-8151	Cholesterol-Degradation	Fatty-Acid-and-Lipid-Degradation
PWY-5839	Menaquinone-Biosynthesis	Cofactor-Biosynthesis
PWY-8294	ASPARTATE-DEG	Amino-Acid-Degradation
PWY-8081	CYANOGENIC-GLUCOSIDE-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7415	Macrolides-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6931	Seleno-Amino-Acid-Detoxification	Noncarbon-Nutrients // Seleno-Amino-Acid-Detoxification
PWY-6390	Butanediol-Biosynthesis	Other-biosynthesis
PWY-7628	Nitroaromatic-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-8066	Methylphosphonate-Degradation	Noncarbon-Nutrients
PWY-7775	Propane-Degradation	Hydrocarbon-Degradation
PWY-8339	Gamma-butyrobetaine-Degradation	AMINE-DEG
PWY-5691	Urate-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-8053	Anandamide-Biosynthesis	Lipid-Biosynthesis
PWY-2503	Benzoate-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-5311	LYSINE-DEG	Amino-Acid-Degradation
PWY-6422	D-Amino-Acid-Degradation	Amino-Acid-Degradation
PWY-7739	PHYTOALEXIN-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6456	Polyamine-Biosynthesis	Polyamine-Biosynthesis
PWY-6667	PHENYLPROPANOID-DERIVATIVE-DEG	AROMATIC-COMPOUNDS-DEGRADATION
PWY-7174	MTR-1P-Degradation	Amino-Acid-Biosynthesis // NUCLEO-DEG
PWY-4841	CYCLITOLS-DEG // UDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis // CYCLITOLS-DEG
PWY-6144	CMP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-6938-1	Energy-Metabolism	Energy-Metabolism
PWY-7498	Metabolic-Clusters // PHENYLPROPANOID-SYN	Metabolic-Clusters // AROMATIC-COMPOUNDS-BIOSYN
PWY-7838	Sphingolipid-Biosynthesis	Lipid-Biosynthesis
PWY-7997	Demethylmenaquinone-Biosynthesis	Cofactor-Biosynthesis
PWY-5335	Sulfide-Oxidation // Super-Pathways	Noncarbon-Nutrients // Super-Pathways
PWY-5171	s-Triazine-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
M-CRESOL-DEGRADATION-PWY	AROMATIC-COMPOUNDS-DEGRADATION	AROMATIC-COMPOUNDS-DEGRADATION
PWY-8006	Glycan-Pathways // POLYSACCHARIDES-DEG	Glycan-Pathways // Polymer-Degradation // Carbohydrates-Degradation
PWY-8443	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-561	Energy-Metabolism // Super-Pathways	Energy-Metabolism // Super-Pathways
PWY-6935	Seleno-Amino-Acid-Detoxification	Noncarbon-Nutrients // Seleno-Amino-Acid-Detoxification
P183-PWY	Catechol-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-6797	6-HM-Dihydropterin-PP-Biosynthesis	Other-biosynthesis
PWY-8181	Fatty-Acid-Degradation // Metabolic-Clusters	Metabolic-Clusters // Fatty-Acid-and-Lipid-Degradation
PWY-6438	POLYKETIDE-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7724	Eicosapentaenoate-Biosynthesis	Lipid-Biosynthesis
PWY-5274	Sulfide-Oxidation	Noncarbon-Nutrients
PWY-66	GDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-8349	Sulfoquinovose-Degradation	Carbohydrates-Degradation
PWY-5981	CDP-diacylglycerol-Biosynthesis	Lipid-Biosynthesis
PWY2DNV-3	Kdo-lipid-A-Biosynthesis	Lipid-Biosynthesis // Cell-Structure-Biosynthesis // Glycan-Pathways
PWY-5642	Dinitrotoluene-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-5086	Chlorophyll-a-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS // Tetrapyrrole-Biosynthesis
PWY-6475	Lycopene-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7718	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7921	Protein-Glycosylation	Carbohydrates-Biosynthesis // Protein-Modification // Glycan-Pathways
PWY-5122	All-Trans-Polyprenyl-Biosynthesis	Polyprenyl-Biosynthesis
PWY-5307	ANTHOCYANIN-SYN	AROMATIC-COMPOUNDS-BIOSYN // SECONDARY-METABOLITE-BIOSYNTHESIS
OANTIGEN-PWY	Metabolic-Clusters // SUGAR-NUCLEOTIDES // Super-Pathways	Metabolic-Clusters // Carbohydrates-Biosynthesis // Super-Pathways
PWY-6598	PUFA-Biosynthesis	Lipid-Biosynthesis
PWY-6704	Ascorbate-Degradation	CARBOXYLATES-DEG
PWY-7267	ANTHOCYANIN-SYN	AROMATIC-COMPOUNDS-BIOSYN // SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8122	Electron-Carrier-Biosynthesis	Cofactor-Biosynthesis
PWY-641	PROANTHOCYANIDIN-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-6767	C30-Carotenoids-Biosynthesis // TRITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
CAROTENOID-PWY	C40-Carotenoids-Biosynthesis // Super-Pathways	SECONDARY-METABOLITE-BIOSYNTHESIS // Super-Pathways
PWY-7920	Protein-Glycosylation	Carbohydrates-Biosynthesis // Protein-Modification // Glycan-Pathways
PWY-8062	Sulfoacetaldehyde-Degradation	Noncarbon-Nutrients
PWY-5853	Demethylmenaquinol-6-Biosynthesis	Cofactor-Biosynthesis
PWY0-1527	SECONDARY-METABOLITE-DEGRADATION	SECONDARY-METABOLITE-DEGRADATION
PWY-6818	Lipid-Biosynthesis	Lipid-Biosynthesis
ASPARAGINESYN-PWY	ASPARAGINE-SYN	Amino-Acid-Biosynthesis
PWY-8383	Siderophores-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7559	Reductant-Degradation	Other-Degradation
PWY-861	CYANOGENIC-GLUCOSIDE-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8372	Erythritol-Biosynthesis	Carbohydrates-Biosynthesis
PWY-6632	CAFFEINE // Super-Pathways	SECONDARY-METABOLITE-DEGRADATION // Super-Pathways
PWY3DJ-35471	Ascorbate-Biosynthesis	Carboxylate-Biosynthesis // Cofactor-Biosynthesis
PWY-7643	PHENYLPROPANOID-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-6158	Metabolic-Regulators // Polyamine-Biosynthesis	Metabolic-Regulators // Polyamine-Biosynthesis
PWY0-1471	Uracil-Degradation	NUCLEO-DEG
PWY-6163	Chorismate-Biosynthesis	Carboxylate-Biosynthesis
URSIN-PWY	Polyamine-Biosynthesis // Super-Pathways	Polyamine-Biosynthesis // Super-Pathways
PWY-5924	Limonene-Degradation	SECONDARY-METABOLITE-DEGRADATION
PWY-5898	Menaquinone-Biosynthesis // Super-Pathways	Cofactor-Biosynthesis // Super-Pathways
PWY-5181	Super-Pathways // TOLUENE-DEG	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways
PWY-112	TRITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8229	UDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
MANNCAT-PWY	D-Mannose-Degradation	Carbohydrates-Degradation
N2FIX-PWY	Nitrogen-Fixation	Noncarbon-Nutrients
PWY-7480	AROMATIC-COMPOUNDS-DEGRADATION	AROMATIC-COMPOUNDS-DEGRADATION
PWY-7846	Heme-Degradation	Other-Degradation
PWY-8206	O-Antigen-Biosynthesis	Carbohydrates-Biosynthesis // Cell-Structure-Biosynthesis // Glycan-Pathways
ARABCAT-PWY	L-Arabinose-Degradation	Carbohydrates-Degradation
PWY0-1301	Sugars-And-Polysaccharides-Degradation	Carbohydrates-Degradation
PWY-8128	BIOTIN-SYN	Cofactor-Biosynthesis
PWY-6590	Pyruvate-Degradation // Super-Pathways	Energy-Metabolism // Super-Pathways
P42-PWY	Reductive-TCA-Cycles	C1-COMPOUNDS
PWY-6104	3-Chlorotoluene-Degradation	AROMATIC-COMPOUNDS-DEGRADATION // CHLORINATED-COMPOUNDS-DEG
GLUTAMINEFUM-PWY	GLUTAMINE-DEG	Amino-Acid-Degradation
PWY-1861	Formaldehyde-Assimilation	C1-COMPOUNDS
PWY-6913	ISOPRENOIDS	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6627	POLYKETIDE-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7392	DITERPENOID-SYN // Super-Pathways	SECONDARY-METABOLITE-BIOSYNTHESIS // Super-Pathways
PWY-7403	Nitroaromatic-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-6657	Storage-Compounds-Biosynthesis	Storage-Compounds-Biosynthesis
PWY-13	Super-Pathways // XANTHONE-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS // Super-Pathways
PWY-6142	Gluconeogenesis // Super-Pathways	Carbohydrates-Biosynthesis // Super-Pathways
PWY-7685	Acid-Resistance // L-Malate-Degradation	CARBOXYLATES-DEG // Acid-Resistance
PWY-5316	PYRROLIDINE-ALKALOIDS	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6	GDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-4981	PROLINE-SYN	Amino-Acid-Biosynthesis
PWY-7036	Fatty-acid-biosynthesis	Lipid-Biosynthesis
PWY-6841	Detoxification	
PWY-6527	Carbohydrates-Degradation	Carbohydrates-Degradation
PWY-7333	UDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-7690	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY66-378	Hormone-Biosynthesis	HORMONE-SYN
PWY-6116	Disaccharide-Biosynthesis	Carbohydrates-Biosynthesis
PWY-6529	ANAEROBIC-RESPIRATION	Energy-Metabolism
PWY-8292	Polyamine-Biosynthesis	Polyamine-Biosynthesis
PWY-7580	Phycobilin-Biosynthesis	Tetrapyrrole-Biosynthesis
ARGDEGRAD-PWY	ARGININE-DEG // Super-Pathways	Amino-Acid-Degradation // Super-Pathways
PWY-7911	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-2961	SESQUITERPENOID-SYN // TERPENOID-PHYTOALEXINS	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7533	Toxin-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6854	Ethylene-Biosynthesis	HORMONE-SYN
PWY-7336	UDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-8098	Organic-solutes-Biosynthesis	Metabolic-Regulators
PWY-8272	O-Antigen-Biosynthesis	Carbohydrates-Biosynthesis // Cell-Structure-Biosynthesis // Glycan-Pathways
PWY-6739	Pinitol-Biosynthesis	Cyclitols-Biosynthesis
PWY-7069	TRITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7210	Metabolic-Clusters // Pyrimidine-Nucleotide-Salvage	Metabolic-Clusters // Nucleotide-Biosynthesis
PWY-6499	D-Glucarate-Degradation	CARBOXYLATES-DEG
PWY-7446	Sulfoquinovose-Degradation	Carbohydrates-Degradation
PWY8J2-27	Nucleic-Acid-Processing	Nucleic-Acid-Processing
PWY-7026	Alkenes-Biosynthesis	Hydrocarbon-Biosynthesis
PWY-6955	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8121	Sugar-Derivatives	Carbohydrates-Degradation
PWY-7424	Metabolic-Clusters // Sterol-Biosynthesis	Metabolic-Clusters // Lipid-Biosynthesis
PWY-7957	Toxin-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7577	Siderophores-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-5659	GDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-7380	BIOTIN-SYN	Cofactor-Biosynthesis
PWYQT-4474	GLUCOSINOLATE-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8499	Toxin-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8369	Antibiotic-Biosynthesis // Super-Pathways	SECONDARY-METABOLITE-BIOSYNTHESIS // Super-Pathways
PWY-6683	Assimilatory-Sulfate-Reduction	Noncarbon-Nutrients
PWY-8490	Polysaccharides-Biosynthesis	Carbohydrates-Biosynthesis // Glycan-Pathways
PWY-5375	Conjugated-Fatty-Acid-Biosynthesis	Lipid-Biosynthesis
PWY-1801	Formaldehyde-Oxidation	C1-COMPOUNDS
PWY-6071	AMINE-DEG // Phenolic-Compounds-Degradation // Super-Pathways	AROMATIC-COMPOUNDS-DEGRADATION // AMINE-DEG // Super-Pathways
PWY-8281	4-Aminobenzoate-Biosynthesis	AROMATIC-COMPOUNDS-BIOSYN
PWY-8033	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7899	Protein-Modification	Protein-Modification
PWY-8220	O-Antigen-Biosynthesis	Carbohydrates-Biosynthesis // Cell-Structure-Biosynthesis // Glycan-Pathways
PWY-8230	O-Antigen-Biosynthesis	Carbohydrates-Biosynthesis // Cell-Structure-Biosynthesis // Glycan-Pathways
PWY-5954	Toxin-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7630	LIGNAN-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-3022	CYANOGENIC-GLUCOSIDE-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-3661	Glycine-Betaine-Degradation	AMINE-DEG
PWY-8171	Molybdenum-Cofactor-Biosynthesis	Cofactor-Biosynthesis
PWY-5512	UDP-Nac-Galactosamine-Biosynthesis	Carbohydrates-Biosynthesis
PWY-7550	Ergothioneine-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7136	TERPENOID-DEG	SECONDARY-METABOLITE-DEGRADATION
PWY-5499	Vitamin-B6-Degradation	COFACTOR-DEGRADATION
PWY-6883	Alcohol-Biosynthesis // Pyruvate-Butanol-Fermentation	Energy-Metabolism
PWY-8329	L-Arabinose-Degradation	Carbohydrates-Degradation
PWY-2055	ISOFLAVONOID-SYN // Super-Pathways	AROMATIC-COMPOUNDS-BIOSYN // Super-Pathways
PWY1QP9-2	Glyco-Amino-Acids-Degradation	Amino-Acid-Degradation
P203-PWY	Energy-Metabolism // Sulfur-Disproportionation	Energy-Metabolism // Noncarbon-Nutrients
PWY-7962	Cobamide-De-Novo-Biosynthesis	Cofactor-Biosynthesis
PWY-7232	GIBBERELLINS-BIOSYNTHESIS	SECONDARY-METABOLITE-BIOSYNTHESIS // HORMONE-SYN
PWY-5363	FLAVONOL-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-7070	DITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-5979	AROMATIC-COMPOUNDS-BIOSYN // Antibiotic-Biosynthesis	AROMATIC-COMPOUNDS-BIOSYN // SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6346	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7065	DITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY185E-7	Lipopolysaccharide-Biosynthesis	Cell-Structure-Biosynthesis // Glycan-Pathways
PWYQT-4476	GLUCOSINOLATE-DEG	Activation // SECONDARY-METABOLITE-DEGRADATION
PWY-7822	Chitin-Degradation // Glycan-Pathways	Glycan-Pathways // Polymer-Degradation // Carbohydrates-Degradation
PWY-8134	Bile-Acids-Degradation	CARBOXYLATES-DEG // Fatty-Acid-and-Lipid-Degradation
PWY-4781	Phytate-Degradation	CYCLITOLS-DEG
PWY-5630	Beta-Lactam-Antibiotics-BioSynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7510	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7428	2-Chloroacrylates-Degradation	CHLORINATED-COMPOUNDS-DEG
GALACTUROCAT-PWY	D-Galacturonate-Degradation	CARBOXYLATES-DEG // Carbohydrates-Degradation
PWY-7241	CYCLITOLS-DEG	CYCLITOLS-DEG
PWY3O-6	Vitamin-Biosynthesis	Cofactor-Biosynthesis
PWY-7173	FLAVONOL-SYN // Glycosylation-Pathways	Other-biosynthesis // AROMATIC-COMPOUNDS-BIOSYN
ANAPHENOXI-PWY	PHENYLALANINE-DEG	Amino-Acid-Degradation
PWY-6497	D-Galactarate-Degradation	CARBOXYLATES-DEG
